ds,y
2018-02-27 08:32:14,309.56
2018-02-27 08:33:25,119.6
2018-02-27 08:35:05,199.76
2018-02-27 08:43:44,408.23
2018-02-27 08:51:31,184.25
2018-02-27 09:00:31,286.35
2018-02-27 09:01:54,286.4
2018-02-27 09:06:14,328.92
2018-02-27 09:10:07,719.39
2018-02-27 09:11:07,162.24
2018-02-27 09:23:07,602.37
2018-02-27 09:27:14,147.43
2018-02-27 09:28:49,477.78
2018-02-27 09:34:14,73.23
2018-02-27 09:35:35,96.03
2018-02-27 09:38:50,239.8
2018-02-27 09:42:22,155.69
2018-02-27 09:44:26,74.47
2018-02-27 09:47:35,306.34
2018-02-27 09:48:16,180.73
2018-02-27 09:50:14,446.43
2018-02-27 09:51:00,357.95
2018-02-27 09:52:42,201.37
2018-02-27 09:53:16,86.89
2018-02-27 09:55:29,159.41
2018-02-27 09:57:31,302.57
2018-02-27 10:03:43,433.55
2018-02-27 10:05:56,777.4
2018-02-27 10:08:49,154.79
2018-02-27 10:08:49,300.56
2018-02-27 10:12:37,249.57
2018-02-27 10:13:20,132.53
2018-02-27 10:20:34,280.6
2018-02-27 10:23:46,130.59
2018-02-27 10:25:59,73.85
2018-02-27 10:29:12,1275.12
2018-02-27 10:31:04,408.43
2018-02-27 10:40:38,260.34
2018-02-27 10:43:09,127.05
2018-02-27 10:48:17,116.43
2018-02-27 10:55:41,297.51
2018-02-27 10:55:42,370.35
2018-02-27 10:55:44,370.39
2018-02-27 10:56:54,87.17
2018-02-27 11:06:32,386.54
2018-02-27 11:11:21,183.63
2018-02-27 11:11:22,248.29
2018-02-27 11:11:57,87.4
2018-02-27 11:28:47,314.18
2018-02-27 11:36:43,62.79
2018-02-27 11:37:15,161.07
2018-02-27 11:39:56,153.39
2018-02-27 11:40:54,74.47
2018-02-27 11:45:25,260.91
2018-02-27 11:51:02,467.11
2018-02-27 12:04:55,469.94
2018-02-27 12:05:41,91.49
2018-02-27 12:10:49,361.61
2018-02-27 12:16:30,318.78
2018-02-27 12:17:08,160.77
2018-02-27 12:19:41,164.52
2018-02-27 12:21:57,2368.63
2018-02-27 12:23:58,1184.32
2018-02-27 12:30:35,148.56
2018-02-27 12:31:06,296.54
2018-02-27 12:33:38,103.89
2018-02-27 12:45:13,408.23
2018-02-27 12:47:48,500.8
2018-02-27 12:51:29,243.02
2018-02-27 12:54:12,49.8
2018-02-27 12:55:42,942.52
2018-02-27 13:00:35,162.89
2018-02-27 13:00:35,439.25
2018-02-27 13:13:59,226.83
2018-02-27 13:23:37,282.39
2018-02-27 13:23:38,558.03
2018-02-27 13:25:14,213.67
2018-02-27 13:26:15,543.49
2018-02-27 13:27:25,408.07
2018-02-27 13:29:05,263.21
2018-02-27 13:31:20,123.46
2018-02-27 13:48:57,247.34
2018-02-27 13:56:12,704.72
2018-02-27 14:01:07,88.04
2018-02-27 14:01:27,571.67
2018-02-27 14:01:42,308.78
2018-02-27 14:08:15,391.71
2018-02-27 14:08:39,130.59
2018-02-27 14:09:55,89.91
2018-02-27 14:10:43,62.91
2018-02-27 14:12:54,637.68
2018-02-27 14:13:10,201.57
2018-02-27 14:19:11,170.36
2018-02-27 14:20:49,147.41
2018-02-27 14:25:43,286.4
2018-02-27 14:26:04,369.15
2018-02-27 14:28:48,74.47
2018-02-27 14:31:08,270.92
2018-02-27 14:33:18,2967.74
2018-02-27 14:33:45,329.04
2018-02-27 14:33:46,159.92
2018-02-27 14:40:30,1318.94
2018-02-27 14:44:44,191.43
2018-02-27 14:46:23,253.92
2018-02-27 14:46:26,433.39
2018-02-27 14:47:00,354.18
2018-02-27 14:48:46,357.95
2018-02-27 14:51:02,103.5
2018-02-27 14:57:26,59.11
2018-02-27 14:59:25,209.02
2018-02-27 15:06:05,607.06
2018-02-27 15:08:49,145.29
2018-02-27 15:10:06,114.63
2018-02-27 15:10:11,78.2
2018-02-27 15:10:16,211.28
2018-02-27 15:11:30,389.83
2018-02-27 15:15:17,147.52
2018-02-27 15:17:38,753.76
2018-02-27 15:18:42,875.73
2018-02-27 15:19:43,253.41
2018-02-27 15:21:48,1008
2018-02-27 15:21:59,317.56
2018-02-27 15:22:01,146.74
2018-02-27 15:22:51,113.46
2018-02-27 15:23:07,401.12
2018-02-27 15:23:08,322.69
2018-02-27 15:31:49,332.44
2018-02-27 15:37:07,510.16
2018-02-27 15:39:48,233.98
2018-02-27 15:39:57,864.8
2018-02-27 15:41:31,153.59
2018-02-27 15:42:55,381.71
2018-02-27 15:50:27,381.11
2018-02-27 15:51:09,22.49
2018-02-27 15:51:09,63.71
2018-02-27 15:53:06,398.59
2018-02-27 15:53:44,195.29
2018-02-27 15:54:52,313.49
2018-02-27 15:57:25,260.91
2018-02-27 15:59:11,236.53
2018-02-27 16:00:24,257.37
2018-02-27 16:02:10,76.13
2018-02-27 16:15:40,204.75
2018-02-27 16:17:02,307.23
2018-02-27 16:18:58,482.56
2018-02-27 16:20:42,257.19
2018-02-27 16:23:22,894.72
2018-02-27 16:23:56,1387.45
2018-02-27 16:24:55,151.09
2018-02-27 16:25:34,432.1
2018-02-27 16:26:05,164.52
2018-02-27 16:30:12,381.71
2018-02-27 16:35:46,57.5
2018-02-27 16:36:06,201.57
2018-02-27 16:36:39,165.42
2018-02-27 16:36:42,522.79
2018-02-27 16:42:09,1373.56
2018-02-27 16:42:35,239.8
2018-02-27 16:44:08,406.36
2018-02-27 16:46:54,494.62
2018-02-27 16:54:49,376.76
2018-02-27 17:09:11,491.69
2018-02-27 17:19:31,209.02
2018-02-27 17:19:46,102.01
2018-02-27 17:28:04,605.45
2018-02-27 17:29:36,116.73
2018-02-27 17:32:19,265.42
2018-02-27 17:39:57,278.51
2018-02-27 17:46:23,360.53
2018-02-27 17:49:20,159.64
2018-02-27 17:51:03,59
2018-02-27 17:53:38,1126.95
2018-02-27 17:55:16,1202.85
2018-02-27 18:02:00,539.26
2018-02-27 18:05:39,855.6
2018-02-27 18:11:02,459.38
2018-02-27 18:14:18,56.93
2018-02-27 18:14:18,101.75
2018-02-27 18:16:24,393.48
2018-02-27 18:16:26,439.35
2018-02-27 18:19:54,350.84
2018-02-27 18:21:19,86.87
2018-02-27 18:26:39,111.99
2018-02-27 18:29:30,199.5
2018-02-27 18:31:39,373.2
2018-02-27 18:36:39,284.49
2018-02-27 18:40:34,178.64
2018-02-27 18:40:51,677.81
2018-02-27 18:43:47,50.03
2018-02-27 18:44:21,132.66
2018-02-27 18:48:35,60.01
2018-02-27 18:52:33,185.17
2018-02-27 18:54:45,130.04
2018-02-27 18:58:14,334.79
2018-02-27 19:08:45,385
2018-02-27 19:09:55,502.44
2018-02-27 19:14:19,563.29
2018-02-27 19:14:20,5484.35
2018-02-27 19:15:16,717.76
2018-02-27 19:17:20,298.49
2018-02-27 19:21:26,464.23
2018-02-27 19:33:49,301.44
2018-02-27 19:38:59,472.58
2018-02-27 19:39:21,209.71
2018-02-27 19:40:22,123.46
2018-02-27 19:40:46,181.82
2018-02-27 19:44:11,352.36
2018-02-27 19:48:43,117.3
2018-02-27 19:49:12,325.86
2018-02-27 19:58:23,678.91
2018-02-27 20:00:25,260.06
2018-02-27 20:02:55,222.87
2018-02-27 20:03:29,381.34
2018-02-27 20:10:28,376.76
2018-02-27 20:12:16,329.04
2018-02-27 20:13:13,109.66
2018-02-27 20:15:14,128.46
2018-02-27 20:19:32,1787.65
2018-02-27 20:19:41,179.88
2018-02-27 20:25:12,250.42
2018-02-27 20:48:54,685.88
2018-02-27 20:53:23,771.58
2018-02-27 20:54:42,447.56
2018-02-27 20:56:40,96.03
2018-02-27 20:58:09,317.72
2018-02-27 21:07:07,66.13
2018-02-27 21:13:14,483.25
2018-02-27 21:15:55,268.92
2018-02-27 21:22:29,313.81
2018-02-27 21:25:02,209.02
2018-02-27 21:26:44,84.36
2018-02-27 21:30:27,24.08
2018-02-27 21:30:27,133.22
2018-02-27 21:30:27,181.15
2018-02-27 21:30:28,20.7
2018-02-27 21:30:28,114.54
2018-02-27 21:30:28,155.76
2018-02-27 21:36:55,516.83
2018-02-27 21:37:36,385
2018-02-27 21:43:37,227.29
2018-02-27 21:49:09,439.25
2018-02-27 21:50:36,268.96
2018-02-27 21:52:11,102.58
2018-02-27 21:53:52,389.83
2018-02-27 21:54:24,345.39
2018-02-27 21:54:48,450.66
2018-02-27 21:56:07,397.19
2018-02-27 21:57:30,401.12
2018-02-27 21:57:32,126.75
2018-02-27 21:58:29,105.82
2018-02-27 21:59:44,353.97
2018-02-27 22:01:08,615.04
2018-02-27 22:02:41,549.93
2018-02-27 22:08:50,40.89
2018-02-27 22:12:20,502.44
2018-02-27 22:12:41,83.47
2018-02-27 22:13:49,225.1
2018-02-27 22:16:25,650.85
2018-02-27 22:17:09,96.09
2018-02-27 22:18:18,244.47
2018-02-27 22:18:18,522.4
2018-02-27 22:20:35,44.46
2018-02-27 22:26:24,100.51
2018-02-27 22:30:40,398.52
2018-02-27 22:33:03,276.51
2018-02-27 22:34:44,371.82
2018-02-27 22:35:46,362.37
2018-02-27 22:37:13,345.9
2018-02-27 22:56:06,6.85
2018-02-27 22:56:06,52.92
2018-02-27 22:56:06,89.75
2018-02-27 22:57:44,86.3
2018-02-27 23:03:40,267.63
2018-02-27 23:09:37,813.72
2018-02-27 23:13:22,149.5
2018-02-27 23:19:55,147.13
2018-02-27 23:25:30,321.13
2018-02-27 23:41:31,316.48
2018-02-27 23:43:21,705.59
2018-02-27 23:55:01,288.88
2018-02-27 23:58:20,718.15
2018-02-27 23:59:53,110.42
2018-02-28 00:08:48,297.07
2018-02-28 00:13:49,1440.44
2018-02-28 00:19:14,1295.5
2018-02-28 00:38:04,98.39
2018-02-28 00:56:18,304.2
2018-02-28 01:19:42,69
2018-02-28 01:26:11,1130.24
2018-02-28 02:01:39,253.46
2018-02-28 02:07:10,80.5
2018-02-28 02:46:13,84.53
2018-02-28 07:34:42,94.55
2018-02-28 07:37:29,1745.54
2018-02-28 07:59:44,222.43
2018-02-28 08:05:57,170.61
2018-02-28 08:17:59,64.4
2018-02-28 08:35:28,193.2
2018-02-28 08:42:17,479.9
2018-02-28 08:59:22,91.06
2018-02-28 09:01:54,263.01
2018-02-28 09:03:32,155.89
2018-02-28 09:08:07,129.03
2018-02-28 09:08:52,132.76
2018-02-28 09:17:03,1193.59
2018-02-28 09:32:40,126.73
2018-02-28 09:36:33,1811.32
2018-02-28 09:40:36,385.48
2018-02-28 09:42:13,517.8
2018-02-28 09:43:34,284.67
2018-02-28 09:48:17,264.62
2018-02-28 09:48:37,408.83
2018-02-28 09:49:55,138
2018-02-28 09:50:15,103.5
2018-02-28 09:51:07,67.78
2018-02-28 09:57:14,192.79
2018-02-28 10:14:05,222.64
2018-02-28 10:15:22,103.5
2018-02-28 10:21:31,195.82
2018-02-28 10:21:56,453.61
2018-02-28 10:23:04,181.01
2018-02-28 10:23:40,901.51
2018-02-28 10:28:50,355.3
2018-02-28 10:35:28,238.65
2018-02-28 10:35:30,109.18
2018-02-28 10:40:10,224.27
2018-02-28 10:43:27,102.79
2018-02-28 10:44:53,428.49
2018-02-28 10:45:59,149.5
2018-02-28 10:46:18,572.56
2018-02-28 10:48:45,115
2018-02-28 10:48:45,240.3
2018-02-28 10:57:06,614.77
2018-02-28 11:00:26,318.85
2018-02-28 11:00:45,188.09
2018-02-28 11:02:25,253.05
2018-02-28 11:06:33,79.58
2018-02-28 11:06:49,92.21
2018-02-28 11:07:53,175.19
2018-02-28 11:09:27,160.38
2018-02-28 11:10:46,147.43
2018-02-28 11:12:56,82.16
2018-02-28 11:14:58,231.61
2018-02-28 11:15:41,964.11
2018-02-28 11:16:21,136.23
2018-02-28 11:16:21,298.33
2018-02-28 11:19:13,170.36
2018-02-28 11:19:15,98.9
2018-02-28 11:19:54,392.1
2018-02-28 11:20:35,163.65
2018-02-28 11:25:33,362.27
2018-02-28 11:29:07,1092.52
2018-02-28 11:31:39,196.88
2018-02-28 11:49:03,191.8
2018-02-28 11:52:09,389.83
2018-02-28 11:52:37,104.21
2018-02-28 12:01:00,73.07
2018-02-28 12:04:20,23.44
2018-02-28 12:04:20,309.01
2018-02-28 12:04:20,415.84
2018-02-28 12:05:51,373.47
2018-02-28 12:06:57,115
2018-02-28 12:07:29,82.06
2018-02-28 12:07:29,1318.94
2018-02-28 12:15:43,2523.05
2018-02-28 12:17:22,656.95
2018-02-28 12:19:38,264.89
2018-02-28 12:19:46,61.8
2018-02-28 12:25:19,202.61
2018-02-28 12:30:39,238.63
2018-02-28 12:33:09,190.51
2018-02-28 12:33:09,266.59
2018-02-28 12:41:29,155.02
2018-02-28 12:44:18,64.61
2018-02-28 12:44:18,79.93
2018-02-28 12:46:52,170.52
2018-02-28 12:48:31,83.19
2018-02-28 12:50:34,150.9
2018-02-28 12:50:48,372.28
2018-02-28 12:54:01,125.81
2018-02-28 12:59:08,151.13
2018-02-28 13:08:04,105.8
2018-02-28 13:15:20,127.12
2018-02-28 13:15:44,174.02
2018-02-28 13:23:43,227.01
2018-02-28 13:24:15,102.01
2018-02-28 13:25:38,154.61
2018-02-28 13:25:59,311.86
2018-02-28 13:28:49,1149.29
2018-02-28 13:35:46,1094.69
2018-02-28 13:38:38,568.19
2018-02-28 13:40:34,149.52
2018-02-28 13:40:35,147.22
2018-02-28 13:40:50,82.06
2018-02-28 13:42:08,75
2018-02-28 13:43:17,307.03
2018-02-28 13:45:42,300.29
2018-02-28 13:51:54,164.52
2018-02-28 13:53:06,75.37
2018-02-28 14:05:08,73.12
2018-02-28 14:06:00,138.23
2018-02-28 14:07:13,1279.01
2018-02-28 14:08:12,479.87
2018-02-28 14:08:26,180.67
2018-02-28 14:08:27,658.08
2018-02-28 14:16:12,159.62
2018-02-28 14:23:31,391.44
2018-02-28 14:24:36,132.99
2018-02-28 14:37:14,243.2
2018-02-28 14:38:48,1098.73
2018-02-28 14:41:52,221.51
2018-02-28 14:42:53,76.13
2018-02-28 14:43:42,494.82
2018-02-28 14:45:36,313.24
2018-02-28 14:50:01,150.33
2018-02-28 14:52:54,195.82
2018-02-28 14:53:09,84.62
2018-02-28 14:54:26,311.88
2018-02-28 14:55:03,659.09
2018-02-28 14:55:40,91.63
2018-02-28 14:56:03,728.11
2018-02-28 14:57:20,228.48
2018-02-28 14:59:33,81.42
2018-02-28 15:04:19,107.69
2018-02-28 15:11:27,176.3
2018-02-28 15:12:53,496.34
2018-02-28 15:14:19,96.6
2018-02-28 15:16:40,133.93
2018-02-28 15:19:43,819.08
2018-02-28 15:28:01,193.32
2018-02-28 15:28:14,603.47
2018-02-28 15:29:12,208.75
2018-02-28 15:31:12,435.55
2018-02-28 15:31:47,112.03
2018-02-28 15:39:15,996.68
2018-02-28 15:41:04,282.67
2018-02-28 15:41:53,187.84
2018-02-28 15:44:34,199.18
2018-02-28 15:46:27,1031.3
2018-02-28 15:52:24,82.09
2018-02-28 15:55:22,329.18
2018-02-28 15:56:02,1413.12
2018-02-28 15:57:47,404.57
2018-02-28 15:57:50,462.51
2018-02-28 15:59:21,138.25
2018-02-28 15:59:59,410.25
2018-02-28 16:01:07,147.2
2018-02-28 16:07:02,290.56
2018-02-28 16:07:09,160.06
2018-02-28 16:07:14,735.77
2018-02-28 16:11:52,338.7
2018-02-28 16:12:15,108.1
2018-02-28 16:12:54,285.82
2018-02-28 16:14:15,202.61
2018-02-28 16:17:01,64.4
2018-02-28 16:19:37,222.96
2018-02-28 16:20:42,356.52
2018-02-28 16:21:16,186.58
2018-02-28 16:24:51,147.43
2018-02-28 16:27:24,120.01
2018-02-28 16:31:10,724.96
2018-02-28 16:31:27,141.98
2018-02-28 16:31:28,147.2
2018-02-28 16:31:46,167.16
2018-02-28 16:31:53,279.31
2018-02-28 16:33:54,83.01
2018-02-28 16:40:24,103.52
2018-02-28 16:44:48,2810.95
2018-02-28 16:47:08,2015.95
2018-02-28 16:50:55,644.28
2018-02-28 16:51:30,89.7
2018-02-28 16:54:57,338.01
2018-02-28 16:55:28,80.5
2018-02-28 17:00:02,266.92
2018-02-28 17:00:28,1024.24
2018-02-28 17:02:34,193.09
2018-02-28 17:02:40,554.81
2018-02-28 17:06:27,167.44
2018-02-28 17:07:15,246.95
2018-02-28 17:12:07,114.13
2018-02-28 17:14:55,248.84
2018-02-28 17:14:55,1549.28
2018-02-28 17:22:16,112.03
2018-02-28 17:31:08,117.92
2018-02-28 17:33:26,398.52
2018-02-28 17:35:56,336.65
2018-02-28 17:43:05,231.33
2018-02-28 17:47:48,472.49
2018-02-28 17:49:59,238.17
2018-02-28 17:51:13,512.23
2018-02-28 17:53:38,103.71
2018-02-28 17:53:49,124.18
2018-02-28 18:01:37,86.94
2018-02-28 18:02:56,678.09
2018-02-28 18:05:46,332.44
2018-02-28 18:06:46,408.07
2018-02-28 18:17:06,229.86
2018-02-28 18:23:29,172.68
2018-02-28 18:31:11,1191.98
2018-02-28 18:33:55,25.76
2018-02-28 18:33:55,78.29
2018-02-28 18:34:47,753.99
2018-02-28 18:35:05,487.67
2018-02-28 18:37:40,316.48
2018-02-28 18:49:29,98.53
2018-02-28 18:55:49,167.28
2018-02-28 18:59:42,244.38
2018-02-28 19:00:35,236.81
2018-02-28 19:10:33,229.59
2018-02-28 19:16:03,951.92
2018-02-28 19:16:44,157.18
2018-02-28 19:20:10,88.04
2018-02-28 19:21:17,80.16
2018-02-28 19:22:52,1550.66
2018-02-28 19:23:10,442.61
2018-02-28 19:25:05,658.01
2018-02-28 19:25:17,350.43
2018-02-28 19:25:26,1275.12
2018-02-28 19:27:20,279.15
2018-02-28 19:27:37,267.63
2018-02-28 19:30:56,265.31
2018-02-28 19:35:02,587.1
2018-02-28 19:39:46,126.71
2018-02-28 19:40:09,127.93
2018-02-28 19:42:15,61.3
2018-02-28 19:46:26,462.09
2018-02-28 19:53:11,282.6
2018-02-28 19:54:11,992.73
2018-02-28 19:55:39,2474.41
2018-02-28 20:01:51,2101.51
2018-02-28 20:05:19,135.33
2018-02-28 20:08:29,1124.91
2018-02-28 20:09:30,230.51
2018-02-28 20:12:58,84.39
2018-02-28 20:14:52,138
2018-02-28 20:19:44,170.59
2018-02-28 20:20:24,138.58
2018-02-28 20:23:05,310.8
2018-02-28 20:29:52,132.66
2018-02-28 20:37:09,381.34
2018-02-28 20:39:17,206.63
2018-02-28 20:41:39,604.88
2018-02-28 20:43:51,417.47
2018-02-28 20:43:58,120.75
2018-02-28 20:52:34,462.09
2018-02-28 20:54:03,332.72
2018-02-28 20:57:51,119.23
2018-02-28 21:01:01,209.02
2018-02-28 21:01:29,101.41
2018-02-28 21:09:12,1284.39
2018-02-28 21:10:41,73.6
2018-02-28 21:14:19,329.18
2018-02-28 21:17:37,156.68
2018-02-28 21:21:18,843.87
2018-02-28 21:21:44,84.18
2018-02-28 21:27:43,114.38
2018-02-28 21:27:53,342.95
2018-02-28 21:31:09,60.49
2018-02-28 21:37:09,61.94
2018-02-28 21:37:09,64.03
2018-02-28 21:37:34,245.99
2018-02-28 21:37:37,40.66
2018-02-28 21:44:40,1337.86
2018-02-28 21:47:21,54.46
2018-02-28 21:49:44,201.57
2018-02-28 21:50:43,771.58
2018-02-28 21:51:20,369.77
2018-02-28 21:54:18,408.23
2018-02-28 21:58:05,173.88
2018-02-28 22:02:32,106.15
2018-02-28 22:10:48,271.45
2018-02-28 22:20:53,3048.51
2018-02-28 22:21:37,338.65
2018-02-28 22:24:40,280.51
2018-02-28 22:28:25,162.73
2018-02-28 22:32:00,221.65
2018-02-28 22:34:44,1160.01
2018-02-28 22:39:26,484.61
2018-02-28 22:41:29,264.27
2018-02-28 22:42:01,1335.01
2018-02-28 22:49:36,78.18
2018-02-28 23:01:08,438.43
2018-02-28 23:04:05,257.19
2018-02-28 23:16:18,65.34
2018-02-28 23:23:22,125.74
2018-02-28 23:30:36,212.27
2018-02-28 23:35:06,475.73
2018-02-28 23:42:55,197.85
2018-02-28 23:48:09,213.51
2018-02-28 23:57:18,271.06
2018-02-28 23:57:55,172.66
2018-03-01 00:00:00,94.44
2018-03-01 00:00:37,104.21
2018-03-01 00:09:51,95.89
2018-03-01 00:15:48,188.74
2018-03-01 00:40:25,1382.74
2018-03-01 00:52:45,502.44
2018-03-01 01:04:05,248.86
2018-03-01 01:44:29,321.54
2018-03-01 02:35:23,392.75
2018-03-01 02:46:15,234.21
2018-03-01 04:18:10,65.78
2018-03-01 06:16:16,251.85
2018-03-01 07:06:52,149.5
2018-03-01 07:23:38,668.38
2018-03-01 07:30:51,87.4
2018-03-01 07:34:10,328.95
2018-03-01 07:50:27,285.48
2018-03-01 07:57:24,86.85
2018-03-01 08:02:21,178.73
2018-03-01 08:07:37,132.2
2018-03-01 08:11:23,221.31
2018-03-01 08:11:25,730.41
2018-03-01 08:17:59,780.97
2018-03-01 08:23:50,100.14
2018-03-01 08:25:33,64.79
2018-03-01 08:28:39,227.22
2018-03-01 08:47:19,322.14
2018-03-01 08:51:41,102.01
2018-03-01 09:01:53,57.5
2018-03-01 09:10:11,572.36
2018-03-01 09:11:59,283.31
2018-03-01 09:16:26,575.97
2018-03-01 09:26:01,67.09
2018-03-01 09:28:42,384.93
2018-03-01 09:33:13,221.56
2018-03-01 09:38:45,459.38
2018-03-01 09:43:10,198.38
2018-03-01 09:55:32,338.01
2018-03-01 09:56:31,176.27
2018-03-01 10:07:17,225.7
2018-03-01 10:08:45,465.75
2018-03-01 10:18:55,218.13
2018-03-01 10:18:57,1895.38
2018-03-01 10:19:22,132.87
2018-03-01 10:20:17,90.05
2018-03-01 10:21:56,129.03
2018-03-01 10:24:19,98.9
2018-03-01 10:25:26,21.83
2018-03-01 10:25:26,230
2018-03-01 10:29:08,169.12
2018-03-01 10:31:34,109.53
2018-03-01 10:35:27,620.49
2018-03-01 10:41:51,377.75
2018-03-01 10:44:44,133.42
2018-03-01 10:47:09,118.17
2018-03-01 10:47:09,139.01
2018-03-01 10:48:09,50.6
2018-03-01 10:50:34,584.2
2018-03-01 10:52:14,128.82
2018-03-01 10:54:20,124.22
2018-03-01 10:55:06,301.48
2018-03-01 11:01:07,1279.35
2018-03-01 11:03:34,294.45
2018-03-01 11:05:55,361.61
2018-03-01 11:07:53,318.78
2018-03-01 11:08:20,810.87
2018-03-01 11:12:35,989.21
2018-03-01 11:12:48,200.68
2018-03-01 11:14:52,155
2018-03-01 11:16:40,354.43
2018-03-01 11:17:45,164.52
2018-03-01 11:18:21,142.03
2018-03-01 11:22:14,104.21
2018-03-01 11:24:41,207.44
2018-03-01 11:27:43,172.87
2018-03-01 11:28:05,74.47
2018-03-01 11:30:22,103.71
2018-03-01 11:31:23,127.95
2018-03-01 11:31:23,529
2018-03-01 11:33:08,428.42
2018-03-01 11:36:24,336.4
2018-03-01 11:37:26,80.13
2018-03-01 11:40:19,96.74
2018-03-01 11:45:17,1072.17
2018-03-01 11:46:59,170.57
2018-03-01 11:48:03,160.86
2018-03-01 11:48:05,854.54
2018-03-01 11:48:22,99.45
2018-03-01 11:53:10,86.94
2018-03-01 11:53:45,446.48
2018-03-01 11:54:29,382.47
2018-03-01 11:55:47,581.79
2018-03-01 12:02:48,307.65
2018-03-01 12:22:06,563.64
2018-03-01 12:31:29,109.53
2018-03-01 12:34:50,118.17
2018-03-01 12:36:08,999.95
2018-03-01 12:40:04,378.17
2018-03-01 12:43:37,304.91
2018-03-01 12:52:29,324.02
2018-03-01 12:53:07,435.55
2018-03-01 12:53:56,231.22
2018-03-01 12:56:26,98.72
2018-03-01 12:56:40,6
2018-03-01 12:56:40,52.76
2018-03-01 12:57:42,571.57
2018-03-01 12:57:44,231.77
2018-03-01 12:59:41,70.79
2018-03-01 13:04:09,318.83
2018-03-01 13:15:46,439.25
2018-03-01 13:16:25,282.03
2018-03-01 13:19:20,612.72
2018-03-01 13:25:51,198.15
2018-03-01 13:27:02,104.21
2018-03-01 13:27:27,202.17
2018-03-01 13:28:09,219.67
2018-03-01 13:32:52,380.17
2018-03-01 13:42:27,381.34
2018-03-01 13:52:21,565.43
2018-03-01 13:52:51,308.73
2018-03-01 13:56:30,1698.71
2018-03-01 14:06:53,162.2
2018-03-01 14:08:33,121.83
2018-03-01 14:12:24,570.17
2018-03-01 14:14:28,125.03
2018-03-01 14:20:46,264.29
2018-03-01 14:21:25,84.39
2018-03-01 14:23:06,112.06
2018-03-01 14:23:30,105
2018-03-01 14:24:49,54.46
2018-03-01 14:27:17,208.73
2018-03-01 14:31:54,623.05
2018-03-01 14:32:59,206.66
2018-03-01 14:42:36,433.92
2018-03-01 14:45:26,271.06
2018-03-01 14:46:09,134.87
2018-03-01 14:46:14,78.2
2018-03-01 14:48:20,1035.37
2018-03-01 14:49:23,91.29
2018-03-01 14:50:47,126.71
2018-03-01 14:51:53,102.01
2018-03-01 14:52:12,958.09
2018-03-01 14:58:00,123.05
2018-03-01 14:58:33,609.75
2018-03-01 15:08:04,428.42
2018-03-01 15:11:04,355.63
2018-03-01 15:12:33,287.91
2018-03-01 15:13:05,402.73
2018-03-01 15:13:28,78.2
2018-03-01 15:16:26,610.63
2018-03-01 15:16:55,102.79
2018-03-01 15:24:52,8.9
2018-03-01 15:24:52,222.96
2018-03-01 15:25:54,159.9
2018-03-01 15:29:58,257.39
2018-03-01 15:34:44,487.35
2018-03-01 15:37:43,115.25
2018-03-01 15:38:52,663.69
2018-03-01 15:42:39,172.66
2018-03-01 15:49:38,1161.78
2018-03-01 15:50:16,342.38
2018-03-01 16:04:11,1012.28
2018-03-01 16:04:27,214.59
2018-03-01 16:06:17,172.68
2018-03-01 16:07:47,428.42
2018-03-01 16:12:35,641.88
2018-03-01 16:19:30,282.83
2018-03-01 16:23:34,277.13
2018-03-01 16:26:33,111.18
2018-03-01 16:27:00,1001.81
2018-03-01 16:30:05,729.7
2018-03-01 16:36:58,119.83
2018-03-01 16:43:57,686.55
2018-03-01 16:47:48,1314.4
2018-03-01 16:51:27,502.44
2018-03-01 16:52:28,80.36
2018-03-01 16:55:08,86.85
2018-03-01 16:55:22,153.39
2018-03-01 16:55:33,189.43
2018-03-01 17:08:39,450.82
2018-03-01 17:10:26,271.45
2018-03-01 17:15:24,2483.95
2018-03-01 17:16:50,111.18
2018-03-01 17:22:18,18.63
2018-03-01 17:22:18,49.34
2018-03-01 17:28:28,50.07
2018-03-01 17:28:42,847.78
2018-03-01 17:28:46,165.03
2018-03-01 17:29:35,2370.01
2018-03-01 17:38:42,284.49
2018-03-01 17:43:18,286.37
2018-03-01 17:44:41,512.16
2018-03-01 18:07:51,5235.03
2018-03-01 18:10:33,1335.01
2018-03-01 18:15:16,723.76
2018-03-01 18:22:13,437.58
2018-03-01 18:23:40,431.94
2018-03-01 18:28:24,360.48
2018-03-01 18:30:52,88.85
2018-03-01 18:32:56,241.64
2018-03-01 18:32:58,234.67
2018-03-01 18:39:21,55.5
2018-03-01 18:39:21,202.79
2018-03-01 18:41:05,1.24
2018-03-01 18:41:05,103.5
2018-03-01 18:43:02,491.6
2018-03-01 18:52:36,1824.11
2018-03-01 18:57:22,135.52
2018-03-01 19:06:30,300.31
2018-03-01 19:12:54,311.86
2018-03-01 19:14:00,191.41
2018-03-01 19:18:28,242.37
2018-03-01 19:21:56,253.23
2018-03-01 19:24:33,198.38
2018-03-01 19:25:49,204.56
2018-03-01 19:39:04,142.07
2018-03-01 19:41:54,800.56
2018-03-01 19:47:50,216.89
2018-03-01 20:02:47,324.97
2018-03-01 20:06:08,967.43
2018-03-01 20:06:34,89.93
2018-03-01 20:11:22,190.03
2018-03-01 20:13:18,202.35
2018-03-01 20:13:46,225.47
2018-03-01 20:15:08,113.25
2018-03-01 20:16:22,110.58
2018-03-01 20:27:05,104.21
2018-03-01 20:30:22,338.74
2018-03-01 20:39:11,837.09
2018-03-01 20:40:12,397.53
